employee__id,employee__code,gender,age,department__id,job__title,join__date,salary,email
5491,EMP05491,Unknow,54.0,6.0,HR,2025-07-01,800000,
5492,EMP05492,Female,26.0,99.0,HR,2023-01-15,600000,emp5492@mail.com
5493,EMP05493,Female,31.0,99.0,Manager,2025-07-01,500000,
5494,EMP05494,Female,32.0,12.0,Engineer,2023-01-15,600000,
5495,EMP05495,Unknow,40.0,1.0,Intern,,350000,emp5495@mail.com
5496,EMP05496,Female,44.0,8.0,Engineer,2023-01-15,500000,
5497,EMP05497,Male,27.0,4.0,QA,,600000,emp5497@mail.com
5498,EMP05498,Male,35.0,18.0,Analyst,,500000,
5499,EMP05499,Female,32.0,,HR,,600000,
5500,EMP05500,Female,50.0,3.0,Manager,2025-07-01,600000,emp5500@mail.com
5501,EMP05501,Male,55.0,9.0,HR,,500000,emp5501@mail.com
5502,EMP05502,Male,24.0,10.0,Manager,2025-07-01,600000,
5503,EMP05503,Male,28.0,8.0,Intern,2025-07-01,500000,emp5503@mail.com
5504,EMP05504,Female,52.0,15.0,Intern,2025-07-01,800000,emp5504@mail.com
5505,EMP05505,Male,56.0,8.0,Engineer,,800000,emp5505@mail.com
5506,EMP05506,Male,58.0,18.0,HR,,600000,emp5506@mail.com
5507,EMP05507,Unknow,38.0,14.0,Manager,2023-01-15,600000,emp5507@mail.com
5508,EMP05508,Male,31.0,16.0,Manager,,500000,
5509,EMP05509,Unknow,21.0,20.0,Manager,,500000,
5510,EMP05510,Male,24.0,13.0,Analyst,,500000,
5511,EMP05511,Unknow,31.0,4.0,HR,,500000,emp5511@mail.com
5512,EMP05512,Female,40.0,11.0,Intern,2023-01-15,500000,
5513,EMP05513,Male,51.0,14.0,QA,,800000,
5514,EMP05514,Female,56.0,15.0,Manager,2025-07-01,500000,
5515,EMP05515,Male,53.0,16.0,QA,2023-01-15,800000,emp5515@mail.com
5516,EMP05516,Female,25.0,1.0,QA,2023-01-15,350000,emp5516@mail.com
5517,EMP05517,Female,38.0,18.0,Engineer,,600000,
5518,EMP05518,Male,57.0,9.0,Manager,,600000,
5519,EMP05519,Female,28.0,6.0,Analyst,2023-01-15,600000,emp5519@mail.com
5520,EMP05520,Male,35.0,11.0,Manager,,350000,
5521,EMP05521,Unknow,36.0,7.0,Analyst,,800000,
5522,EMP05522,Male,38.0,17.0,Engineer,2025-07-01,600000,
5523,EMP05523,Female,56.0,12.0,QA,,600000,emp5523@mail.com
5524,EMP05524,Male,49.0,9.0,QA,,350000,
5525,EMP05525,Female,31.0,20.0,Analyst,,600000,emp5525@mail.com
5526,EMP05526,Male,38.0,99.0,HR,,500000,
5527,EMP05527,Male,46.0,15.0,HR,,800000,
5528,EMP05528,Male,36.0,16.0,Analyst,,600000,
5529,EMP05529,Female,24.0,7.0,HR,,500000,
5530,EMP05530,Male,22.0,10.0,Analyst,2023-01-15,350000,
5531,EMP05531,Female,47.0,,Analyst,,600000,
5532,EMP05532,Female,35.0,12.0,Intern,2025-07-01,600000,emp5532@mail.com
5533,EMP05533,Male,27.0,,HR,2023-01-15,600000,
5534,EMP05534,Female,59.0,20.0,HR,,350000,
5535,EMP05535,Female,22.0,1.0,Engineer,,500000,emp5535@mail.com
5536,EMP05536,Female,42.0,99.0,Manager,2025-07-01,600000,emp5536@mail.com
5537,EMP05537,Male,32.0,99.0,HR,,600000,
5538,EMP05538,Female,21.0,17.0,Engineer,,600000,emp5538@mail.com
5539,EMP05539,Unknow,40.0,16.0,Engineer,,600000,
5540,EMP05540,Female,48.0,7.0,HR,2023-01-15,350000,
5541,EMP05541,Unknow,60.0,5.0,Manager,,800000,
5542,EMP05542,Female,40.0,19.0,Engineer,2023-01-15,600000,
5543,EMP05543,Female,53.0,99.0,HR,2023-01-15,800000,
5544,EMP05544,Male,22.0,19.0,Manager,2025-07-01,600000,emp5544@mail.com
5545,EMP05545,Unknow,40.0,11.0,QA,2025-07-01,600000,emp5545@mail.com
5546,EMP05546,Female,28.0,5.0,Manager,,500000,
5547,EMP05547,Male,41.0,,Intern,,600000,
5548,EMP05548,Unknow,28.0,13.0,HR,2023-01-15,500000,emp5548@mail.com
5549,EMP05549,Male,52.0,2.0,Intern,,600000,emp5549@mail.com
5550,EMP05550,Female,25.0,15.0,Analyst,2025-07-01,500000,emp5550@mail.com
5551,EMP05551,Female,32.0,13.0,QA,,800000,
5552,EMP05552,Male,48.0,18.0,Manager,,800000,emp5552@mail.com
5553,EMP05553,Female,30.0,20.0,Analyst,,800000,
5554,EMP05554,Female,54.0,10.0,QA,2023-01-15,800000,
5555,EMP05555,Female,22.0,13.0,Analyst,2023-01-15,800000,
5556,EMP05556,Male,30.0,13.0,HR,,350000,
5557,EMP05557,Male,57.0,11.0,HR,2025-07-01,500000,
5558,EMP05558,Male,37.0,1.0,HR,,600000,emp5558@mail.com
5559,EMP05559,Male,40.0,19.0,HR,,800000,
5560,EMP05560,Unknow,21.0,18.0,Analyst,2025-07-01,350000,
5561,EMP05561,Male,46.0,5.0,Manager,2025-07-01,800000,
5562,EMP05562,Female,47.0,99.0,HR,2023-01-15,350000,
5563,EMP05563,Female,49.0,13.0,HR,,500000,
5564,EMP05564,Male,56.0,,HR,,600000,
5565,EMP05565,Unknow,51.0,5.0,QA,,800000,
5566,EMP05566,Unknow,27.0,10.0,Engineer,,600000,
5567,EMP05567,Female,30.0,19.0,Engineer,,500000,
5568,EMP05568,Male,32.0,10.0,Analyst,,350000,emp5568@mail.com
5569,EMP05569,Male,27.0,18.0,HR,,600000,
5570,EMP05570,Male,54.0,18.0,Analyst,,350000,
5571,EMP05571,Female,52.0,10.0,Intern,2025-07-01,500000,emp5571@mail.com
5572,EMP05572,Male,39.0,3.0,Engineer,2023-01-15,600000,
5573,EMP05573,Female,48.0,15.0,Intern,2023-01-15,500000,
5574,EMP05574,Male,60.0,11.0,QA,2023-01-15,500000,
5575,EMP05575,Male,33.0,8.0,Engineer,,800000,
5576,EMP05576,Male,47.0,10.0,Analyst,,350000,
5577,EMP05577,Male,21.0,6.0,Manager,,800000,
5578,EMP05578,Unknow,33.0,17.0,Analyst,,350000,
5579,EMP05579,Unknow,47.0,8.0,HR,,600000,emp5579@mail.com
5580,EMP05580,Male,38.0,10.0,Manager,,600000,emp5580@mail.com
5581,EMP05581,Male,49.0,16.0,Intern,,600000,
5582,EMP05582,Male,50.0,9.0,Intern,2023-01-15,800000,
5583,EMP05583,Male,36.0,7.0,Analyst,,500000,
5584,EMP05584,Male,21.0,16.0,Analyst,2023-01-15,800000,
5585,EMP05585,Male,46.0,2.0,Manager,2025-07-01,800000,
5586,EMP05586,Female,58.0,1.0,Analyst,2023-01-15,600000,emp5586@mail.com
5587,EMP05587,Female,57.0,13.0,Intern,2023-01-15,600000,
5588,EMP05588,Male,42.0,,HR,2025-07-01,600000,
5589,EMP05589,Male,51.0,4.0,Analyst,,800000,
5590,EMP05590,Female,59.0,4.0,Engineer,,350000,
5591,EMP05591,Female,54.0,19.0,Manager,,600000,emp5591@mail.com
5592,EMP05592,Male,25.0,18.0,Analyst,2023-01-15,350000,emp5592@mail.com
5593,EMP05593,Female,55.0,,QA,2023-01-15,600000,
5594,EMP05594,Male,34.0,12.0,Manager,,600000,
5595,EMP05595,Male,41.0,1.0,HR,,600000,
5596,EMP05596,Female,36.0,99.0,HR,,800000,
5597,EMP05597,Female,40.0,8.0,Analyst,2023-01-15,500000,
5598,EMP05598,Female,27.0,,HR,,600000,emp5598@mail.com
5599,EMP05599,Male,58.0,15.0,Engineer,,500000,
5600,EMP05600,Female,44.0,12.0,QA,2025-07-01,600000,
5601,EMP05601,Male,48.0,14.0,QA,2025-07-01,600000,
5602,EMP05602,Unknow,33.0,15.0,Manager,,350000,
5603,EMP05603,Male,29.0,8.0,HR,,500000,
5604,EMP05604,Female,50.0,10.0,Engineer,,800000,
5605,EMP05605,Female,32.0,1.0,QA,2025-07-01,500000,
5606,EMP05606,Male,59.0,17.0,QA,,600000,
5607,EMP05607,Female,57.0,6.0,Manager,,600000,emp5607@mail.com
5608,EMP05608,Female,22.0,12.0,Engineer,2025-07-01,600000,emp5608@mail.com
5609,EMP05609,Female,33.0,9.0,HR,,500000,
5610,EMP05610,Female,24.0,18.0,Engineer,2023-01-15,500000,
5611,EMP05611,Male,40.0,13.0,Analyst,2023-01-15,500000,
5612,EMP05612,Female,40.0,7.0,Manager,2025-07-01,500000,
5613,EMP05613,Male,36.0,3.0,Engineer,,350000,
5614,EMP05614,Male,53.0,13.0,QA,2025-07-01,500000,
5615,EMP05615,Male,38.0,2.0,Intern,2025-07-01,600000,
5616,EMP05616,Female,46.0,12.0,Analyst,,600000,
5617,EMP05617,Male,56.0,4.0,QA,2023-01-15,600000,emp5617@mail.com
5618,EMP05618,Unknow,36.0,16.0,Manager,2025-07-01,600000,
5619,EMP05619,Male,40.0,6.0,Manager,2023-01-15,600000,
5620,EMP05620,Male,23.0,18.0,Manager,2025-07-01,500000,emp5620@mail.com
5621,EMP05621,Unknow,47.0,1.0,Engineer,,600000,
5622,EMP05622,Female,38.0,17.0,QA,2023-01-15,600000,
5623,EMP05623,Unknow,37.0,16.0,HR,2025-07-01,800000,
5624,EMP05624,Female,29.0,8.0,Intern,2025-07-01,500000,emp5624@mail.com
5625,EMP05625,Male,40.0,11.0,HR,,500000,
5626,EMP05626,Female,47.0,7.0,Intern,2025-07-01,500000,
5627,EMP05627,Unknow,55.0,16.0,HR,,600000,
5628,EMP05628,Female,53.0,5.0,QA,,500000,
5629,EMP05629,Unknow,29.0,3.0,Analyst,,600000,emp5629@mail.com
5630,EMP05630,Unknow,60.0,2.0,Engineer,2023-01-15,600000,
5631,EMP05631,Unknow,48.0,1.0,Engineer,2023-01-15,500000,
5632,EMP05632,Female,56.0,,Analyst,,600000,
5633,EMP05633,Unknow,36.0,7.0,QA,,500000,
5634,EMP05634,Male,31.0,5.0,QA,,500000,emp5634@mail.com
5635,EMP05635,Male,20.0,15.0,Manager,,800000,emp5635@mail.com
5636,EMP05636,Female,28.0,1.0,Manager,,600000,
5637,EMP05637,Male,56.0,8.0,QA,2023-01-15,500000,
5638,EMP05638,Male,52.0,10.0,Engineer,,800000,emp5638@mail.com
5639,EMP05639,Female,55.0,20.0,QA,2023-01-15,600000,emp5639@mail.com
5640,EMP05640,Male,44.0,2.0,QA,2025-07-01,500000,
5641,EMP05641,Female,47.0,20.0,Engineer,,600000,emp5641@mail.com
5642,EMP05642,Female,55.0,3.0,Engineer,,600000,
5643,EMP05643,Male,40.0,13.0,QA,,350000,
5644,EMP05644,Female,21.0,3.0,Manager,,600000,emp5644@mail.com
5645,EMP05645,Male,43.0,2.0,Manager,2023-01-15,500000,
5646,EMP05646,Male,31.0,99.0,HR,,500000,
5647,EMP05647,Female,40.0,5.0,QA,,500000,
5648,EMP05648,Unknow,28.0,20.0,Intern,,350000,
5649,EMP05649,Female,44.0,20.0,Analyst,,600000,emp5649@mail.com
5650,EMP05650,Male,32.0,8.0,Engineer,2023-01-15,350000,
5651,EMP05651,Unknow,40.0,12.0,Engineer,,350000,
5652,EMP05652,Male,22.0,9.0,QA,2025-07-01,800000,
5653,EMP05653,Male,22.0,6.0,Engineer,,600000,emp5653@mail.com
5654,EMP05654,Unknow,56.0,9.0,Analyst,,500000,
5655,EMP05655,Male,45.0,3.0,HR,2025-07-01,600000,emp5655@mail.com
5656,EMP05656,Male,40.0,11.0,Analyst,,500000,emp5656@mail.com
5657,EMP05657,Male,43.0,19.0,Intern,,350000,
5658,EMP05658,Male,29.0,4.0,Intern,,350000,
5659,EMP05659,Male,30.0,99.0,Engineer,2023-01-15,500000,
5660,EMP05660,Male,50.0,8.0,Intern,,500000,
5661,EMP05661,Female,22.0,20.0,Manager,2023-01-15,500000,
5662,EMP05662,Female,34.0,7.0,Engineer,,500000,
5663,EMP05663,Unknow,23.0,6.0,HR,,600000,
5664,EMP05664,Unknow,47.0,2.0,HR,2023-01-15,600000,
5665,EMP05665,Male,52.0,1.0,QA,2023-01-15,600000,
5666,EMP05666,Male,36.0,7.0,QA,,500000,
5667,EMP05667,Male,44.0,17.0,Manager,2023-01-15,800000,
5668,EMP05668,Male,43.0,13.0,QA,,500000,emp5668@mail.com
5669,EMP05669,Female,22.0,17.0,QA,,600000,emp5669@mail.com
5670,EMP05670,Female,23.0,1.0,Intern,,500000,
5671,EMP05671,Male,45.0,12.0,Manager,,600000,emp5671@mail.com
5672,EMP05672,Male,24.0,15.0,HR,,600000,
5673,EMP05673,Male,20.0,4.0,Engineer,,500000,emp5673@mail.com
5674,EMP05674,Female,27.0,16.0,Analyst,,350000,
5675,EMP05675,Male,56.0,12.0,Engineer,2023-01-15,600000,
5676,EMP05676,Female,54.0,5.0,Analyst,2023-01-15,350000,emp5676@mail.com
5677,EMP05677,Male,23.0,3.0,HR,2025-07-01,600000,
5678,EMP05678,Male,24.0,13.0,Manager,2023-01-15,600000,emp5678@mail.com
5679,EMP05679,Female,40.0,9.0,Analyst,,500000,
5680,EMP05680,Female,34.0,12.0,QA,2025-07-01,800000,
5681,EMP05681,Unknow,44.0,5.0,Analyst,,350000,
5682,EMP05682,Male,45.0,14.0,HR,2025-07-01,600000,emp5682@mail.com
5683,EMP05683,Male,27.0,99.0,Analyst,,500000,
5684,EMP05684,Unknow,31.0,6.0,QA,,350000,emp5684@mail.com
5685,EMP05685,Female,42.0,20.0,HR,2023-01-15,350000,
5686,EMP05686,Unknow,45.0,20.0,Intern,,600000,emp5686@mail.com
5687,EMP05687,Female,25.0,16.0,Analyst,,600000,
5688,EMP05688,Female,50.0,8.0,HR,,500000,
5689,EMP05689,Male,41.0,1.0,Engineer,,800000,emp5689@mail.com
5690,EMP05690,Female,46.0,14.0,Analyst,,600000,
5691,EMP05691,Female,45.0,14.0,HR,,500000,
5692,EMP05692,Male,49.0,14.0,Manager,2025-07-01,800000,
5693,EMP05693,Male,39.0,15.0,Engineer,,500000,
5694,EMP05694,Female,29.0,9.0,Intern,2023-01-15,500000,
5695,EMP05695,Male,59.0,3.0,Manager,,800000,emp5695@mail.com
5696,EMP05696,Unknow,40.0,20.0,Engineer,2023-01-15,800000,emp5696@mail.com
5697,EMP05697,Female,22.0,12.0,Manager,2025-07-01,600000,
5698,EMP05698,Male,23.0,12.0,QA,,600000,
5699,EMP05699,Female,34.0,4.0,Engineer,2023-01-15,350000,
5700,EMP05700,Male,22.0,,Intern,,600000,
5701,EMP05701,Male,40.0,1.0,Manager,2023-01-15,600000,emp5701@mail.com
5702,EMP05702,Unknow,39.0,13.0,Manager,2023-01-15,350000,
5703,EMP05703,Unknow,52.0,5.0,Analyst,,500000,
5704,EMP05704,Female,36.0,1.0,Analyst,,500000,
5705,EMP05705,Female,53.0,17.0,HR,2025-07-01,500000,
5706,EMP05706,Unknow,58.0,2.0,Intern,,500000,
5707,EMP05707,Female,55.0,1.0,Intern,,600000,
5708,EMP05708,Unknow,31.0,19.0,HR,2025-07-01,800000,
5709,EMP05709,Female,40.0,99.0,QA,,800000,emp5709@mail.com
5710,EMP05710,Female,29.0,14.0,QA,2023-01-15,500000,emp5710@mail.com
5711,EMP05711,Male,24.0,19.0,Manager,2025-07-01,350000,
5712,EMP05712,Female,36.0,3.0,Manager,,600000,
5713,EMP05713,Unknow,31.0,17.0,Analyst,,500000,
5714,EMP05714,Male,50.0,17.0,Engineer,2023-01-15,500000,
5715,EMP05715,Male,22.0,17.0,Analyst,2025-07-01,800000,
5716,EMP05716,Female,40.0,7.0,Analyst,,500000,
5717,EMP05717,Male,40.0,11.0,HR,,800000,
5718,EMP05718,Male,58.0,8.0,QA,2025-07-01,500000,
5719,EMP05719,Male,35.0,2.0,Manager,,800000,
5720,EMP05720,Male,45.0,4.0,Engineer,,350000,emp5720@mail.com
5721,EMP05721,Male,60.0,8.0,HR,2025-07-01,600000,emp5721@mail.com
5722,EMP05722,Unknow,52.0,13.0,Intern,2025-07-01,500000,emp5722@mail.com
5723,EMP05723,Unknow,21.0,4.0,Manager,2023-01-15,600000,emp5723@mail.com
5724,EMP05724,Female,30.0,11.0,Engineer,,500000,
5725,EMP05725,Unknow,59.0,16.0,Engineer,,600000,emp5725@mail.com
5726,EMP05726,Male,41.0,11.0,Intern,2023-01-15,500000,
5727,EMP05727,Male,40.0,1.0,Manager,,600000,
5728,EMP05728,Female,51.0,19.0,QA,,600000,emp5728@mail.com
5729,EMP05729,Male,40.0,13.0,HR,2023-01-15,800000,
5730,EMP05730,Male,56.0,1.0,Analyst,,600000,emp5730@mail.com
5731,EMP05731,Male,59.0,6.0,Engineer,2023-01-15,600000,
5732,EMP05732,Male,40.0,15.0,Manager,2025-07-01,600000,
5733,EMP05733,Female,45.0,4.0,QA,,800000,
5734,EMP05734,Male,54.0,4.0,Intern,2023-01-15,600000,emp5734@mail.com
5735,EMP05735,Male,30.0,13.0,HR,2023-01-15,800000,
5736,EMP05736,Unknow,50.0,4.0,Analyst,,350000,
5737,EMP05737,Unknow,40.0,5.0,Analyst,2025-07-01,350000,emp5737@mail.com
5738,EMP05738,Male,20.0,10.0,Engineer,,500000,
5739,EMP05739,Male,58.0,15.0,Engineer,,500000,
5740,EMP05740,Male,51.0,3.0,Intern,,600000,
5741,EMP05741,Female,24.0,5.0,Engineer,2025-07-01,600000,
5742,EMP05742,Male,38.0,17.0,QA,,600000,
5743,EMP05743,Male,57.0,5.0,Manager,,350000,
5744,EMP05744,Male,41.0,18.0,QA,2023-01-15,600000,
5745,EMP05745,Male,43.0,9.0,Engineer,2025-07-01,800000,
5746,EMP05746,Female,44.0,7.0,Manager,,500000,
5747,EMP05747,Unknow,29.0,2.0,HR,,350000,
5748,EMP05748,Unknow,23.0,11.0,Engineer,2023-01-15,500000,emp5748@mail.com
5749,EMP05749,Male,25.0,18.0,Intern,2025-07-01,600000,
5750,EMP05750,Male,48.0,7.0,Manager,2023-01-15,500000,emp5750@mail.com
5751,EMP05751,Female,44.0,2.0,Intern,,350000,emp5751@mail.com
5752,EMP05752,Female,58.0,1.0,Analyst,2023-01-15,600000,emp5752@mail.com
5753,EMP05753,Female,45.0,14.0,Manager,2023-01-15,500000,
5754,EMP05754,Female,42.0,12.0,Manager,,350000,
5755,EMP05755,Unknow,48.0,16.0,HR,2023-01-15,500000,
5756,EMP05756,Unknow,60.0,1.0,HR,2023-01-15,500000,
5757,EMP05757,Male,29.0,13.0,Intern,2023-01-15,500000,emp5757@mail.com
5758,EMP05758,Male,42.0,12.0,Engineer,,600000,
5759,EMP05759,Male,30.0,5.0,Intern,,500000,
5760,EMP05760,Unknow,44.0,16.0,Engineer,,600000,
5761,EMP05761,Female,42.0,1.0,HR,,500000,
5762,EMP05762,Female,26.0,,Intern,,600000,
5763,EMP05763,Male,21.0,12.0,Intern,,500000,emp5763@mail.com
5764,EMP05764,Unknow,58.0,4.0,Analyst,,600000,
5765,EMP05765,Male,51.0,20.0,Engineer,2025-07-01,350000,
5766,EMP05766,Male,40.0,2.0,QA,,350000,
5767,EMP05767,Male,40.0,18.0,Engineer,2023-01-15,600000,
5768,EMP05768,Female,39.0,16.0,Intern,,600000,
5769,EMP05769,Male,60.0,4.0,Manager,2023-01-15,800000,
5770,EMP05770,Male,50.0,16.0,Intern,,600000,emp5770@mail.com
5771,EMP05771,Male,28.0,1.0,QA,,350000,emp5771@mail.com
5772,EMP05772,Male,46.0,15.0,Manager,,500000,
5773,EMP05773,Unknow,30.0,5.0,Manager,,350000,
5774,EMP05774,Unknow,44.0,5.0,Engineer,2025-07-01,500000,emp5774@mail.com
5775,EMP05775,Female,24.0,99.0,Manager,2025-07-01,350000,emp5775@mail.com
5776,EMP05776,Unknow,40.0,9.0,Analyst,2023-01-15,600000,
5777,EMP05777,Female,51.0,9.0,QA,2023-01-15,500000,
5778,EMP05778,Unknow,21.0,15.0,Intern,,800000,emp5778@mail.com
5779,EMP05779,Male,23.0,99.0,Analyst,2025-07-01,350000,emp5779@mail.com
5780,EMP05780,Unknow,50.0,19.0,QA,,600000,
5781,EMP05781,Female,32.0,9.0,HR,,350000,
5782,EMP05782,Unknow,50.0,6.0,QA,,350000,
5783,EMP05783,Unknow,24.0,11.0,Analyst,,600000,
5784,EMP05784,Male,43.0,1.0,Intern,2023-01-15,600000,
5785,EMP05785,Male,34.0,17.0,QA,,600000,
5786,EMP05786,Male,58.0,19.0,Analyst,2025-07-01,500000,
5787,EMP05787,Female,39.0,10.0,Analyst,,350000,emp5787@mail.com
5788,EMP05788,Unknow,40.0,6.0,Manager,,600000,
5789,EMP05789,Female,56.0,1.0,Engineer,2023-01-15,800000,
5790,EMP05790,Unknow,51.0,17.0,Engineer,,800000,
5791,EMP05791,Female,35.0,14.0,QA,,350000,
5792,EMP05792,Unknow,47.0,19.0,Analyst,,500000,emp5792@mail.com
5793,EMP05793,Unknow,46.0,15.0,QA,2025-07-01,600000,
5794,EMP05794,Male,33.0,11.0,QA,2023-01-15,500000,
5795,EMP05795,Male,38.0,6.0,QA,2023-01-15,600000,
5796,EMP05796,Female,50.0,7.0,QA,,500000,
5797,EMP05797,Male,52.0,7.0,HR,,600000,
5798,EMP05798,Male,59.0,2.0,QA,,800000,
5799,EMP05799,Male,22.0,5.0,QA,,500000,
5800,EMP05800,Female,31.0,19.0,Engineer,2025-07-01,600000,
5801,EMP05801,Male,53.0,6.0,Manager,,800000,emp5801@mail.com
5802,EMP05802,Male,40.0,99.0,HR,2025-07-01,600000,
5803,EMP05803,Male,54.0,6.0,Manager,,350000,
5804,EMP05804,Female,28.0,5.0,Manager,,500000,
5805,EMP05805,Female,50.0,15.0,Manager,,500000,
5806,EMP05806,Male,23.0,13.0,QA,2023-01-15,500000,
5807,EMP05807,Female,39.0,8.0,QA,2025-07-01,500000,
5808,EMP05808,Male,40.0,15.0,Analyst,2023-01-15,500000,
5809,EMP05809,Male,28.0,15.0,QA,,500000,
5810,EMP05810,Male,23.0,4.0,QA,,600000,
5811,EMP05811,Male,52.0,14.0,Analyst,,600000,
5812,EMP05812,Unknow,50.0,99.0,Engineer,,800000,
5813,EMP05813,Female,57.0,10.0,Analyst,,600000,
5814,EMP05814,Female,39.0,9.0,QA,2023-01-15,500000,
5815,EMP05815,Female,52.0,14.0,Analyst,2025-07-01,600000,
5816,EMP05816,Male,43.0,20.0,Analyst,,800000,
5817,EMP05817,Male,50.0,15.0,HR,2025-07-01,500000,
5818,EMP05818,Female,38.0,13.0,Intern,,350000,emp5818@mail.com
5819,EMP05819,Female,44.0,7.0,Manager,,800000,emp5819@mail.com
5820,EMP05820,Male,44.0,18.0,Manager,,800000,
5821,EMP05821,Male,39.0,7.0,Engineer,,500000,emp5821@mail.com
5822,EMP05822,Male,36.0,12.0,HR,,600000,
5823,EMP05823,Male,40.0,10.0,HR,2025-07-01,500000,
5824,EMP05824,Unknow,24.0,4.0,HR,2023-01-15,500000,
5825,EMP05825,Female,41.0,10.0,HR,,350000,
5826,EMP05826,Female,55.0,9.0,Intern,2023-01-15,500000,
5827,EMP05827,Female,52.0,11.0,HR,,500000,
5828,EMP05828,Female,45.0,99.0,Manager,2025-07-01,600000,emp5828@mail.com
5829,EMP05829,Male,31.0,2.0,HR,,600000,emp5829@mail.com
5830,EMP05830,Female,28.0,11.0,Intern,2023-01-15,500000,
5831,EMP05831,Female,40.0,6.0,Analyst,,500000,
5832,EMP05832,Male,27.0,17.0,Intern,,600000,
5833,EMP05833,Male,23.0,10.0,HR,2023-01-15,800000,
5834,EMP05834,Male,48.0,10.0,Intern,2023-01-15,600000,
5835,EMP05835,Unknow,27.0,4.0,Analyst,,600000,emp5835@mail.com
5836,EMP05836,Female,40.0,6.0,Intern,,600000,
5837,EMP05837,Male,37.0,20.0,Analyst,,800000,
5838,EMP05838,Male,52.0,10.0,HR,,600000,
5839,EMP05839,Male,60.0,18.0,Analyst,2023-01-15,500000,emp5839@mail.com
5840,EMP05840,Female,30.0,8.0,Intern,2025-07-01,500000,emp5840@mail.com
5841,EMP05841,Male,26.0,14.0,QA,,800000,
5842,EMP05842,Female,26.0,2.0,Manager,,350000,
5843,EMP05843,Female,29.0,6.0,Intern,,600000,
5844,EMP05844,Male,42.0,5.0,Manager,,800000,
5845,EMP05845,Female,29.0,9.0,HR,,500000,
5846,EMP05846,Female,31.0,4.0,HR,2023-01-15,350000,
5847,EMP05847,Male,39.0,99.0,Manager,,500000,
5848,EMP05848,Female,56.0,3.0,HR,,350000,emp5848@mail.com
5849,EMP05849,Female,53.0,99.0,Intern,,800000,
5850,EMP05850,Male,27.0,9.0,QA,,800000,
5851,EMP05851,Male,54.0,14.0,Manager,2023-01-15,350000,
5852,EMP05852,Male,44.0,6.0,Intern,,600000,
5853,EMP05853,Female,29.0,3.0,Engineer,,600000,emp5853@mail.com
5854,EMP05854,Female,39.0,14.0,Analyst,,600000,
5855,EMP05855,Male,34.0,4.0,Analyst,,600000,
5856,EMP05856,Male,39.0,18.0,QA,,350000,emp5856@mail.com
5857,EMP05857,Unknow,56.0,20.0,Engineer,2025-07-01,800000,
5858,EMP05858,Male,54.0,8.0,Intern,2025-07-01,500000,emp5858@mail.com
5859,EMP05859,Male,58.0,8.0,QA,,350000,
5860,EMP05860,Male,31.0,4.0,QA,2023-01-15,350000,
5861,EMP05861,Female,36.0,18.0,Analyst,,800000,
5862,EMP05862,Male,40.0,15.0,Engineer,,800000,
5863,EMP05863,Female,48.0,2.0,Manager,2023-01-15,600000,
5864,EMP05864,Unknow,30.0,17.0,Intern,2023-01-15,500000,
5865,EMP05865,Male,43.0,12.0,QA,2023-01-15,800000,emp5865@mail.com
5866,EMP05866,Male,21.0,6.0,Intern,,600000,
5867,EMP05867,Male,28.0,11.0,Manager,2023-01-15,500000,
5868,EMP05868,Male,44.0,9.0,Manager,,350000,
5869,EMP05869,Female,20.0,1.0,HR,2023-01-15,350000,emp5869@mail.com
5870,EMP05870,Male,53.0,3.0,Engineer,2023-01-15,500000,emp5870@mail.com
5871,EMP05871,Unknow,55.0,99.0,Intern,,500000,
5872,EMP05872,Unknow,27.0,11.0,HR,2025-07-01,500000,
5873,EMP05873,Male,41.0,6.0,HR,,600000,
5874,EMP05874,Female,46.0,7.0,QA,,350000,
5875,EMP05875,Unknow,53.0,5.0,HR,,500000,
5876,EMP05876,Male,20.0,8.0,Intern,2025-07-01,800000,
5877,EMP05877,Male,33.0,10.0,HR,,600000,
5878,EMP05878,Male,50.0,14.0,HR,2023-01-15,500000,emp5878@mail.com
5879,EMP05879,Female,40.0,13.0,Analyst,2025-07-01,800000,
5880,EMP05880,Male,30.0,8.0,HR,2023-01-15,500000,
5881,EMP05881,Female,29.0,14.0,HR,2025-07-01,600000,
5882,EMP05882,Male,40.0,11.0,HR,2025-07-01,350000,
5883,EMP05883,Male,41.0,17.0,HR,,600000,emp5883@mail.com
5884,EMP05884,Female,46.0,15.0,Engineer,,800000,
5885,EMP05885,Female,22.0,99.0,Engineer,,350000,
5886,EMP05886,Unknow,49.0,10.0,Intern,,350000,
5887,EMP05887,Male,28.0,6.0,QA,,600000,
5888,EMP05888,Male,22.0,16.0,HR,,500000,
5889,EMP05889,Male,36.0,8.0,Intern,2023-01-15,800000,
5890,EMP05890,Male,40.0,15.0,Intern,,500000,
5891,EMP05891,Male,23.0,10.0,QA,,600000,
5892,EMP05892,Male,33.0,15.0,Intern,,600000,
5893,EMP05893,Male,32.0,12.0,Manager,,800000,
5894,EMP05894,Unknow,20.0,99.0,Engineer,,500000,emp5894@mail.com
5895,EMP05895,Male,21.0,,Engineer,,600000,
5896,EMP05896,Female,25.0,,Manager,,600000,
5897,EMP05897,Male,25.0,5.0,QA,2025-07-01,600000,
5898,EMP05898,Female,25.0,8.0,Manager,,600000,emp5898@mail.com
5899,EMP05899,Female,57.0,2.0,QA,,500000,
